id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1482140207449358336,1482140207449358336,2022-01-15 05:28:56 India Standard Time,2022-01-15,05:28:56,+0530,1448705389713833986,4_racialjustice,Rise for Racial Justice,,"On Fridays, we like to leave you with a Black Joy image for the weekend, but we wonder:  What does Black Joy mean to you?   Need some inspiration! Here is a short video from the National Black Theatre  https://t.co/HBlTlhLJ3g",en,[],['https://bit.ly/3A2iZAs'],[],0,0,0,[],[],https://twitter.com/4_RacialJustice/status/1482140207449358336,False,,0,,,,,,,,[],,,,
1482140203917746176,1482140203917746176,2022-01-15 05:28:56 India Standard Time,2022-01-15,05:28:56,+0530,1468701889604820994,fizzlf,🚀fizzyfluff | CW/CR: too many 🚀,,Lil' bundle of joy Anime: My Hero Academia  https://t.co/ndvEgP2Mhi,en,[],[],['https://pbs.twimg.com/media/FJGej5eXIAU4e4n.jpg'],0,0,0,[],[],https://twitter.com/fizzlf/status/1482140203917746176,False,,1,https://pbs.twimg.com/media/FJGej5eXIAU4e4n.jpg,,,,,,,[],,,,
1482140196124696578,1482140196124696578,2022-01-15 05:28:54 India Standard Time,2022-01-15,05:28:54,+0530,954007777,maturesounds,Transition,,#NowPlaying Prettyman  by #PrinceFeat.MaceoParker Rave Un2 The Joy Fantastic     https://t.co/jPfOIVLtoP Listen Here... https://t.co/RZnI7bbkDN  https://t.co/Th3Da9F5zx,en,[],"['https://www.transition2thedawn.com', 'http://bit.ly/2zXKlr8']",['https://pbs.twimg.com/media/FJGepztXsAIcjv1.jpg'],0,0,0,"['nowplaying', 'princefeat']",[],https://twitter.com/MatureSounds/status/1482140196124696578,False,,1,https://pbs.twimg.com/media/FJGepztXsAIcjv1.jpg,,,,,,,[],,,,
1482140195902439428,1482140195902439428,2022-01-15 05:28:54 India Standard Time,2022-01-15,05:28:54,+0530,1268278079568449536,ajayjoseph1997,Ajay Joseph,,"I love you Lord And I lift my voice To worship you, Oh my soul rejoice.  Take joy my king In what you hear, Let it be a sweet, Sweet sound in your ear. In your ear.",en,[],[],[],0,0,0,[],[],https://twitter.com/ajayjoseph1997/status/1482140195902439428,False,,0,,,,,,,,[],,,,
1482140192488235009,1482135469265727498,2022-01-15 05:28:53 India Standard Time,2022-01-15,05:28:53,+0530,1204025924926214151,carbombcasey,CarBombCasey,,@nyragers I hear you there brother that’s the joy of it isn’t it,en,[],[],[],0,0,1,[],[],https://twitter.com/carbombcasey/status/1482140192488235009,False,,0,,,,,,,,"[{'screen_name': 'nyragers', 'name': 'nyragers', 'id': '757818733'}]",,,,
1482140190516862984,1482140190516862984,2022-01-15 05:28:52 India Standard Time,2022-01-15,05:28:52,+0530,782591724346568704,jlawrencebrsite,Jennifer Lawrence Brasil | Fã Site,,Jennifer Lawrence em Joy (2015).  https://t.co/R3oG3wEILo,en,[],[],"['https://pbs.twimg.com/media/FJGepCWXMAU1CWs.jpg', 'https://pbs.twimg.com/media/FJGepCZXwAIy3Aj.jpg', 'https://pbs.twimg.com/media/FJGepCeXIAU-CtX.jpg', 'https://pbs.twimg.com/media/FJGepCgXIAUMqE2.jpg']",2,35,446,[],[],https://twitter.com/JLawrenceBrsite/status/1482140190516862984,False,,1,https://pbs.twimg.com/media/FJGepCWXMAU1CWs.jpg,,,,,,,[],,,,
1482140174939471877,1482140174939471877,2022-01-15 05:28:49 India Standard Time,2022-01-15,05:28:49,+0530,188233441,kfc_jp,ケンタッキーフライドチキン🍗,,@joy_rainbow_mio ご参加ありがとうございます❗  残念、ハズレです💦  代わりに期間中、何度でも使えるおトクなクーポンをお送りします💕  キャンペーンは1/18(火)まで毎日参加可能です🍓 明日もぜひ参加してください✨  #KFC #ケンタのいちごチョコパイ  https://t.co/r8cPvXz1U7,ja,[],[],['https://pbs.twimg.com/media/FI043rTaQAIiNjs.jpg'],0,0,0,"['kfc', 'ケンタのいちごチョコパイ']",[],https://twitter.com/KFC_jp/status/1482140174939471877,False,,1,https://pbs.twimg.com/media/FI043rTaQAIiNjs.jpg,,,,,,,[],,,,
1482140173299171330,1482140173299171330,2022-01-15 05:28:48 India Standard Time,2022-01-15,05:28:48,+0530,750919757289914368,dowrysbot,a dowry of blood bot,,"A force of pure, unfettered joy. I just never expected to have to travel all the way to the cold reaches of Russia to find him.",en,[],[],[],0,0,0,[],[],https://twitter.com/dowrysbot/status/1482140173299171330,False,,0,,,,,,,,[],,,,
1482140166546358272,1482140166546358272,2022-01-15 05:28:47 India Standard Time,2022-01-15,05:28:47,+0530,738550990698336261,stockbard,stockbard,,$DATA $ARE $AT $MEN $ALL $MEN $EEP! $I $EARN $JOY,en,[],[],[],0,0,0,[],"['data', 'are', 'at', 'men', 'all', 'men', 'eep', 'i', 'earn', 'joy']",https://twitter.com/stockbard/status/1482140166546358272,False,,0,,,,,,,,[],,,,
1482140150918684676,1482140150918684676,2022-01-15 05:28:43 India Standard Time,2022-01-15,05:28:43,+0530,2986437777,chelseafcowner,Chelsea Yada Yada Yada,,Match day circle of joy  https://t.co/upou90zxAB,en,[],[],['https://pbs.twimg.com/media/FJGem4takAAVfCV.jpg'],7,1,10,[],[],https://twitter.com/ChelseaFCOwner/status/1482140150918684676,False,,1,https://pbs.twimg.com/media/FJGem4takAAVfCV.jpg,,,,,,,[],,,,
1482140122002956291,1482140122002956291,2022-01-15 05:28:36 India Standard Time,2022-01-15,05:28:36,+0530,635328691,statssac,Shawn Coleman,,It’s one thing to have joy for this Grizzlies team about what is happening right now. It’s something completely more surreal when you realize what could come in the future.,en,[],[],[],0,1,7,[],[],https://twitter.com/StatsSAC/status/1482140122002956291,False,https://twitter.com/sbnGrizzlies/status/1481998740366016516,0,,,,,,,,[],,,,
1482140109059284997,1482043706089877512,2022-01-15 05:28:33 India Standard Time,2022-01-15,05:28:33,+0530,1319848770264248320,dtqkbisexual,storm ✩‧₊˚,,@TVDQUACKlTY I was so excited to watch my friends favorite show. My eyes lit up with joy as two characters appeared on my screen. It was katherine and damon. Then I realized it wasn't the right season.,en,[],[],[],0,0,1,[],[],https://twitter.com/dtqkBisexual/status/1482140109059284997,False,,0,,,,,,,,[],,,,
1482140080303230977,1482140080303230977,2022-01-15 05:28:26 India Standard Time,2022-01-15,05:28:26,+0530,80002780,danainjax,Dana Pughakoff,,Reason I know I’m meant for development. I passed my review and bootcamp and am still working on the project I’m building. Happily. It’s the first thing I did after dinner. Brings me joy. (And pain) But lots of joy figuring things out and solving problems.,en,[],[],[],2,0,8,[],[],https://twitter.com/danainjax/status/1482140080303230977,False,,0,,,,,,,,[],,,,
1482140073772687363,1482140073772687363,2022-01-15 05:28:25 India Standard Time,2022-01-15,05:28:25,+0530,1454526321875460099,txtfries,mctubatus ☆,,sm joy from watching a man eat i need psychological evaluation,en,[],[],[],2,2,14,[],[],https://twitter.com/txtfries/status/1482140073772687363,False,https://twitter.com/0X0SOOB/status/1482008204536160257,0,,,,,,,,[],,,,
1482140063853166594,1482140063853166594,2022-01-15 05:28:22 India Standard Time,2022-01-15,05:28:22,+0530,751132728637071361,thebalticburger,"Rob Bergeron, CAE",,"It’s the 1st song I thought of when I saw this question about the most profoundly beautiful piece of music I’ve ever heard. It’s Reckoner by Radiohead, released 184 years after Beethoven dropped Ode To Joy. It’s dedicated to all hu… all human beings.  https://t.co/cZtooLSlUQ",en,[],['https://bit.ly/3qvlgRU'],[],0,0,0,[],[],https://twitter.com/thebalticburger/status/1482140063853166594,False,https://twitter.com/ThatEricAlper/status/1481377961500684295,0,,,,,,,,[],,,,
1482140044936814593,1482035858928812035,2022-01-15 05:28:18 India Standard Time,2022-01-15,05:28:18,+0530,1022079857918988288,royfox5705,Roy ⚔️,,"@Staying_free21 @SpoochyM @BorisJohnson @sajidjavid We have a person in Hospital who fractured his hip, I have tried to get the Hospital to allow his support workers to visit him but no joy, the phones are very rarely answered, usually after ringing for 20 mins at a time. Not good enough.",en,[],[],[],0,0,0,[],[],https://twitter.com/Royfox5705/status/1482140044936814593,False,,0,,,,,,,,"[{'screen_name': 'Staying_free21', 'name': 'Miss Brightside😊🖤🌸💜', 'id': '1344359966694658048'}, {'screen_name': 'SpoochyM', 'name': 'Spoochy McGoo', 'id': '975378093970993152'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}, {'screen_name': 'sajidjavid', 'name': 'Sajid Javid', 'id': '20052899'}]",,,,
1482140036376440833,1482140036376440833,2022-01-15 05:28:16 India Standard Time,2022-01-15,05:28:16,+0530,634335113,1stclassgen,ジェネシス ・ラプソードス,,"""There is no hate, only joy. For you are beloved by the goddess. Hero of the dawn, Healer of worlds. Dreams of the morrow hath the shattered soul. Pride is lost. Wings stripped away, the end is nigh."" 一LOVELESS, ACT II.",en,[],[],[],0,0,0,[],[],https://twitter.com/1stClassGen/status/1482140036376440833,False,,0,,,,,,,,[],,,,
1482140035042492427,1482140035042492427,2022-01-15 05:28:15 India Standard Time,2022-01-15,05:28:15,+0530,157876221,rdw0330,Ron Wadley,,An Ode To Joy  I've never been to a movie premier before. Let's do this @SicEm365!  https://t.co/AK7MYLZuNb,en,"[{'screen_name': 'sicem365', 'name': 'baylor bears on sicem365', 'id': '762395224572166144'}]",[],['https://pbs.twimg.com/media/FJGegG5XMAQGXfL.jpg'],0,1,65,[],[],https://twitter.com/rdw0330/status/1482140035042492427,False,,1,https://pbs.twimg.com/media/FJGegG5XMAQGXfL.jpg,,,,,,,[],,,,
1482140025684901893,1482137079358402562,2022-01-15 05:28:13 India Standard Time,2022-01-15,05:28:13,+0530,1432338112244551680,robbibeach02,Robbi B,,@Bethmomof1 🤣 in a world gone mad things like this bring me great joy. I’m a pitiful little person 😆🤣,en,[],[],[],0,0,0,[],[],https://twitter.com/RobbiBeach02/status/1482140025684901893,False,,0,,,,,,,,[],,,,
1482140018957500420,1481895759767556100,2022-01-15 05:28:12 India Standard Time,2022-01-15,05:28:12,+0530,351146900,parrykylie,unicorny bumblebee,,@AaronPinkham Do it. The right dog is such a joy.  https://t.co/6F87VO5V4a,en,[],[],['https://pbs.twimg.com/media/FJGeffnaIAAp_wI.jpg'],1,0,2,[],[],https://twitter.com/ParryKylie/status/1482140018957500420,False,,1,https://pbs.twimg.com/media/FJGeffnaIAAp_wI.jpg,,,,,,,"[{'screen_name': 'AaronPinkham', 'name': 'sophisticatedbogan', 'id': '296538199'}]",,,,
1482140011147546626,1482138481195376640,2022-01-15 05:28:10 India Standard Time,2022-01-15,05:28:10,+0530,1475532134018428933,joylvsyou,josefina,,"@KimSuAb0t lloro, mira me vuelvo joy emo",es,[],[],[],1,0,1,[],[],https://twitter.com/joylvsyou/status/1482140011147546626,False,,0,,,,,,,,"[{'screen_name': 'KimSuAb0t', 'name': '🌱Sua♡⃕JiU🌱 VISION sua;syntax_error', 'id': '1421692118586826760'}]",,,,
1482140002402381827,1481836943101026310,2022-01-15 05:28:08 India Standard Time,2022-01-15,05:28:08,+0530,1241921457011097601,ursa_solar,Solar Bear ☀️🐻,,@zem_adam Can't imagine being this much of a cuck but I guess I just have too much self-worth to understand your mindset. I hope you find joy in your service to your betters but that ain't for me.,en,[],[],[],0,0,0,[],[],https://twitter.com/ursa_solar/status/1482140002402381827,False,,0,,,,,,,,"[{'screen_name': 'zem_adam', 'name': 'adam zem', 'id': '1547898390318460929'}]",,,,
1482139981258924032,1482139981258924032,2022-01-15 05:28:03 India Standard Time,2022-01-15,05:28:03,+0530,564935415,mendsgh,Adikah Mends Xorlali,,"Has there been a time in your life when disappointment in your circumstances set you into an emotional tailspin?   Did clouds of depression blow in, obliterating the joy you felt even on a breezy, bright, sunshiny day?",en,[],[],[],1,0,0,[],[],https://twitter.com/MendsGh/status/1482139981258924032,False,,0,,,,,,,,[],,,,
1482139962665730049,1482139962665730049,2022-01-15 05:27:58 India Standard Time,2022-01-15,05:27:58,+0530,35783655,_annahatesyou,ANNA T 🧊,,"I just had a pancake sandwich w bacon, 1pc chicken joy, and a strawberry cheese pie haha. It’s not even 8am lol happy weekend!!!!!",en,[],[],[],0,0,5,[],[],https://twitter.com/_annahatesyou/status/1482139962665730049,False,,0,,,,,,,,[],,,,
1482139909443883010,1482139909443883010,2022-01-15 05:27:45 India Standard Time,2022-01-15,05:27:45,+0530,1474425110048260103,robokaraokebot,Mike Bot🎤,,Tears of joy!,en,[],[],[],0,0,0,[],[],https://twitter.com/RoboKaraokeBot/status/1482139909443883010,False,,0,,,,,,,,[],,,,
1482139900589785089,1482123949114810370,2022-01-15 05:27:43 India Standard Time,2022-01-15,05:27:43,+0530,289992753,_charlottee_99,Charlotte (シャーロット 🌸) |Char Arda FFXIV|,,@_WolfieVII Makes you feel full of love and joy 🥰,en,[],[],[],1,0,1,[],[],https://twitter.com/_Charlottee_99/status/1482139900589785089,False,,0,,,,,,,,"[{'screen_name': '_WolfieVII', 'name': 'Glyn 🏴\U000e0067\U000e0062\U000e0077\U000e006c\U000e0073\U000e007f🖤', 'id': '19673609'}]",,,,
1482139878964015110,1482139655747297282,2022-01-15 05:27:38 India Standard Time,2022-01-15,05:27:38,+0530,230177749,tammyfeshs,On__Cool Tee,,@eazaayy Aboyz dia. No joy soap oh.,en,[],[],[],1,0,0,[],[],https://twitter.com/tammyfeshs/status/1482139878964015110,False,,0,,,,,,,,"[{'screen_name': 'eazaayy', 'name': 'Ricardo shili shali', 'id': '266444259'}]",,,,
1482139877370126342,1482139877370126342,2022-01-15 05:27:38 India Standard Time,2022-01-15,05:27:38,+0530,1227871297180512256,kevpeawilliams,KevPeaWilliams,,"#SpiderManNoWayHome WOW, that was TOTAL satisfaction! Brilliant cinema- intelligent, spectacular, clever, imaginative, emotional and beautifully acted by every single cast member. And the de-ageing effects were flawless, very impressive. Tom Holland and Zendaya are a total joy!  https://t.co/EmNXSApikg",en,[],[],['https://pbs.twimg.com/media/FJGdjilXMAE0U2y.jpg'],0,0,1,['spidermannowayhome'],[],https://twitter.com/KevPeaWilliams/status/1482139877370126342,False,,1,https://pbs.twimg.com/media/FJGdjilXMAE0U2y.jpg,,,,,,,[],,,,
1482139872592814083,1482139508409786369,2022-01-15 05:27:37 India Standard Time,2022-01-15,05:27:37,+0530,1458639873322237952,xenitect,Jay // Xenitect.eth,,@hazyartworks @BomJoon42 @richard_melics @pichwish I’m overwhelmed with joy to be featured! Thank you Hazy! 💜,en,[],[],[],1,0,3,[],[],https://twitter.com/xenitect/status/1482139872592814083,False,,0,,,,,,,,"[{'screen_name': 'hazyartworks', 'name': 'Hazy Artworks | NFT Curator & Promoter', 'id': '1324346485081858053'}, {'screen_name': 'BomJoon42', 'name': 'Bom Joon', 'id': '1466158836809707524'}, {'screen_name': 'richard_melics', 'name': 'Richard Melics', 'id': '1351221833157246977'}, {'screen_name': 'pichwish', 'name': 'Pichwish🌕力', 'id': '1425056229227851782'}]",,,,
1482139871825301504,1482139871825301504,2022-01-15 05:27:36 India Standard Time,2022-01-15,05:27:36,+0530,28354150,eposvox,@eposvox@mindly.social,,"HEY ALL!  I'm officially launching a gaming channel. It's called ""lost_saves"" and is focused purely on the fun * joy of gaming, not the constant negativity we so frequently see. Nostalgia, fond memories, how to still have fun w/ old games.  https://t.co/Wif6IGDYpG  https://t.co/HslM9Bb28k",en,[],['https://youtu.be/KeGn-QX79Hw'],['https://pbs.twimg.com/media/FJGeVx0XIAcRrCj.jpg'],7,11,119,[],[],https://twitter.com/EposVox/status/1482139871825301504,False,,1,https://pbs.twimg.com/media/FJGeVx0XIAcRrCj.jpg,,,,,,,[],,,,
1482139854863409155,1482139854863409155,2022-01-15 05:27:32 India Standard Time,2022-01-15,05:27:32,+0530,350350937,mlewiswa,Michelle Lewis,,Wordle 209 5/6  🟨⬜⬜⬜⬜ ⬜⬜🟨🟨⬜ ⬜🟨🟨🟨⬜ 🟨🟨⬜⬜🟨 🟩🟩🟩🟩🟩    Puzzling over these bring me such joy!,en,[],[],[],0,0,0,[],[],https://twitter.com/mlewiswa/status/1482139854863409155,False,,0,,,,,,,,[],,,,
1482139835351642114,1481801120011980800,2022-01-15 05:27:28 India Standard Time,2022-01-15,05:27:28,+0530,1292165500856926209,shawnrobins4,shawn Robins,,"@TMacSween370 @HPSMounted @HamiltonPolice The “gentle giants”! ❤️Such formidable creatures. Such a joy to see the mounted unit from time to time. No disparity to any unit, however,are the most effective unit in the organization- just my opinion. They can do it all👏👏🥕",en,[],[],[],0,0,0,[],[],https://twitter.com/shawnRobins4/status/1482139835351642114,False,,0,,,,,,,,"[{'screen_name': 'TMacSween370', 'name': 'Treena MacSween', 'id': '938730599279362054'}, {'screen_name': 'HPSMounted', 'name': 'HPS Mounted Patrol', 'id': '427696397'}, {'screen_name': 'HamiltonPolice', 'name': 'Hamilton Police', 'id': '84718924'}]",,,,
1482139827772399618,1481813439504805890,2022-01-15 05:27:26 India Standard Time,2022-01-15,05:27:26,+0530,970008620719984640,bluebirdsongs90,Tori,,"@ShadedTangle @PopTart1319 Ohhhh omigosh you are so sweet, thank you~! 🥺 It is an absolute joy beta-ing for you! And let's be real here, your draft was already something amazing!! I am so digging this story and your style and can't wait for more! x3",en,[],[],[],1,0,3,[],[],https://twitter.com/bluebirdsongs90/status/1482139827772399618,False,,0,,,,,,,,"[{'screen_name': 'ShadedTangle', 'name': 'StellarTangle 🔥🐛 Still not over 🎵hot-booooiii🎵', 'id': '1428062157204332549'}, {'screen_name': 'PopTart1319', 'name': 'PopTart', 'id': '1435578690730135555'}]",,,,
1482139826556125187,1482134068254892043,2022-01-15 05:27:26 India Standard Time,2022-01-15,05:27:26,+0530,1276373658735435776,jul1lvsebar1,J U L 1 ᵕ̈ || inact x 📚,,@cheryllove_joy 🍨🍧🍭🍫🥞,und,[],[],[],0,0,1,[],[],https://twitter.com/Jul1LvSebar1/status/1482139826556125187,False,,0,,,,,,,,"[{'screen_name': 'cheryllove_joy', 'name': 'Joy |🧛\u200d♀️', 'id': '1389935630260580362'}]",,,,
1482139824475852801,1482139824475852801,2022-01-15 05:27:25 India Standard Time,2022-01-15,05:27:25,+0530,969197651534270464,cofficialogbeni,𝕆gвєиι 𝕆ℓασℓυωα 𝔸яємσ,,Joy nothing but joy,en,[],[],[],0,0,0,[],[],https://twitter.com/COfficialOgbeni/status/1482139824475852801,False,https://twitter.com/Just__Halal/status/1481915071399923720,0,,,,,,,,[],,,,
1482139822621925379,1482120312854650881,2022-01-15 05:27:25 India Standard Time,2022-01-15,05:27:25,+0530,1197052769355653120,_primeday,Prime™ aka Back Door of Umber Tor,,@Blazitastic My son my love my absolutely joy the light of my life-,en,[],[],[],1,0,1,[],[],https://twitter.com/_PrimeDay/status/1482139822621925379,False,,0,,,,,,,,"[{'screen_name': 'Blazitastic', 'name': 'Blazitástic', 'id': '820693879313858565'}]",,,,
1482139820344360964,1482007365989937155,2022-01-15 05:27:24 India Standard Time,2022-01-15,05:27:24,+0530,525783599,geegeeakili,GeeGee,,@TulsaTeresa Joy outraised Stitt &amp; all other candidates!!!  https://t.co/i8M4SZd6NZ,en,[],[],['https://pbs.twimg.com/media/FJGeSWNX0AgAGg2.jpg'],1,4,23,[],[],https://twitter.com/GeeGeeAkili/status/1482139820344360964,False,,1,https://pbs.twimg.com/media/FJGeSWNX0AgAGg2.jpg,,,,,,,"[{'screen_name': 'TulsaTeresa', 'name': 'TulsaTeresa', 'id': '506251115'}]",,,,
1482139805668589571,1482139805668589571,2022-01-15 05:27:21 India Standard Time,2022-01-15,05:27:21,+0530,951115427618451458,mch_otl,MCH,,Holding these pencils  Paper on my drawing board Made in Lagos deluxe playing  The joy that comes with each stroke   So peaceful 😌😌,en,[],[],[],0,0,1,[],[],https://twitter.com/mch_otl/status/1482139805668589571,False,,0,,,,,,,,[],,,,
1482139797221261314,1482139797221261314,2022-01-15 05:27:19 India Standard Time,2022-01-15,05:27:19,+0530,1091346276552196097,wumlnowplaying,WUML Now Playing,,Sewerslvt — All the Joy In Life Was Gone Once You Left,en,[],[],[],0,0,1,[],[],https://twitter.com/WUMLNowPlaying/status/1482139797221261314,False,,0,,,,,,,,[],,,,
1482139790204370944,1482139790204370944,2022-01-15 05:27:17 India Standard Time,2022-01-15,05:27:17,+0530,39998386,moconnor_00,Martin O'Connor,,100% pure joy ❤️  https://t.co/xMMBuFbMaF,en,[],[],['https://pbs.twimg.com/media/FJGeRpsaMAEiFhu.jpg'],1,1,13,[],[],https://twitter.com/moconnor_00/status/1482139790204370944,False,,1,https://pbs.twimg.com/media/FJGeRpsaMAEiFhu.jpg,,,,,,,[],,,,
1482139781421170688,1482139781421170688,2022-01-15 05:27:15 India Standard Time,2022-01-15,05:27:15,+0530,85584067,derektriplett,Derek Triplett,,"SPECIAL ANNOUNCEMENT!! A new morning show is coming to Daytona Beach,FL. @joyradio1063 is planning the launch of “Joy in the Morning” with @derektriplett M-F 6a-9a EST beginning 02-02-22. Get ready to choose Joy for the best in gospel music, inspiration, and encouragement.  https://t.co/VRzN5R2opt",en,"[{'screen_name': 'derektriplett', 'name': 'derek triplett', 'id': '85584067'}]",[],['https://pbs.twimg.com/media/FJGeRVLXwAAyVmd.jpg'],5,0,16,[],[],https://twitter.com/derektriplett/status/1482139781421170688,False,,1,https://pbs.twimg.com/media/FJGeRVLXwAAyVmd.jpg,,,,,,,[],,,,
1482502830179381248,1482502830179381248,2022-01-16 05:29:52 India Standard Time,2022-01-16,05:29:52,+0530,1334711523168509954,asamap3,asamap,,地図のみならず、大会グッツやTシャツまでJOYで売れるなら、デフケースやコンパスやシューズが販売されるのも遠くない気がする。,ja,[],[],[],0,1,4,[],[],https://twitter.com/asamap3/status/1482502830179381248,False,,0,,,,,,,,[],,,,
1482502825238171650,1481126807994654721,2022-01-16 05:29:51 India Standard Time,2022-01-16,05:29:51,+0530,1150131260628488192,saccharinaghee,bella !!,,the amount of joy these intros bring me is immeasurable,en,[],[],[],1,0,0,[],[],https://twitter.com/saccharinaghee/status/1482502825238171650,False,,0,,,,,,,,[],,,,
1482502824764207109,1482495935687110668,2022-01-16 05:29:51 India Standard Time,2022-01-16,05:29:51,+0530,1474266384922071040,acousticsetluke,B | kinda ia,,"@greedycth do what’s healthiest for you, Anne. you deserve joy. I’m so sorry. people are awful ❤️ your mental state is more important than stan twit. we will understand no matter what you decide to do ❤️",en,[],[],[],0,0,1,[],[],https://twitter.com/acousticsetluke/status/1482502824764207109,False,,0,,,,,,,,"[{'screen_name': 'greedycth', 'name': 'Calum Hood', 'id': '1497561146228113408'}]",,,,
1482502808846934020,1482502808846934020,2022-01-16 05:29:47 India Standard Time,2022-01-16,05:29:47,+0530,38528621,khaleesi_101,Naomi,,Ruby Tandoh’s review of fast food is a joy  https://t.co/jVspyUl6Cq fried chicken is fried chicken guys.,en,[],['https://www.vice.com/en/topic/eating-dirty-with-ruby-tandoh'],[],0,2,6,[],[],https://twitter.com/khaleesi_101/status/1482502808846934020,False,https://twitter.com/Sonic_Screwup/status/1482478767968866314,0,,,,,,,,[],,,,
1482502786210484225,1482502784713117696,2022-01-16 05:29:42 India Standard Time,2022-01-16,05:29:42,+0530,1143978091,xpmkzax,◡̈,,skg liat pacarku joy udah sukses solo siapa yang kebayang pas 2016 awal stan dulu pacarku bakal seterkenal skg yang cm hidden trainee 😭😭😭😭😭 dan selalu ada di reputasi brand tiap bulan,in,[],[],[],0,0,0,[],[],https://twitter.com/xpmkzax/status/1482502786210484225,False,,0,,,,,,,,[],,,,
1482502785690370050,1482502785690370050,2022-01-16 05:29:42 India Standard Time,2022-01-16,05:29:42,+0530,1285719914,victorkuan68,VKWT,,"Good morning, may good health, peace and joy be upon everyone today 🙏🙇‍♂️❤️  https://t.co/7LsqmbOKL4",en,[],[],['https://pbs.twimg.com/media/FJLoa_aaQAAbOuR.jpg'],0,0,0,[],[],https://twitter.com/victorkuan68/status/1482502785690370050,False,,1,https://pbs.twimg.com/media/FJLoa_aaQAAbOuR.jpg,,,,,,,[],,,,
1482502779466039297,1482131868543717379,2022-01-16 05:29:40 India Standard Time,2022-01-16,05:29:40,+0530,3273778100,shimashima0853,しま🍖,,@joys_green joyさんありがとうございます〜😌✨,ja,[],[],[],0,0,1,[],[],https://twitter.com/shimashima0853/status/1482502779466039297,False,,0,,,,,,,,"[{'screen_name': 'joys_green', 'name': 'joy🍒', 'id': '738647089215741952'}]",,,,
1482502775175106562,1482420117132689410,2022-01-16 05:29:39 India Standard Time,2022-01-16,05:29:39,+0530,1272433342634512391,nasty_vfx,Nasty,,@vandyta10 @mrhstonMotion oooo to jest drugi level the joy of creation,en,[],[],[],2,0,1,[],[],https://twitter.com/Nasty_VFX/status/1482502775175106562,False,,0,,,,,,,,"[{'screen_name': 'mrhstonMotion', 'name': '_mrh!*', 'id': '1374128742721851395'}]",,,,
1482502755377770496,1482502755377770496,2022-01-16 05:29:35 India Standard Time,2022-01-16,05:29:35,+0530,1223615075333918721,kenxlushh,✖️𝘉𝘰𝘺𝘻𝘕𝘦𝘹𝘵𝘋𝘰𝘰𝘳𝘗𝘰𝘥𝘤𝘢𝘴𝘵 ♉️,,Currently talking to one of my straight guy friends about the joy of him getting fingered and his ass ate while he got his dick sucked. You bitches stepping it up in 2022 I see 😭😭 who told yaw that combo,en,[],[],[],0,0,2,[],[],https://twitter.com/KENxLUSHH/status/1482502755377770496,False,,0,,,,,,,,[],,,,
1482502753562001408,1482242668633931777,2022-01-16 05:29:34 India Standard Time,2022-01-16,05:29:34,+0530,1173237739845644290,yayoi_nismo,夜宵🌱🍏,,@JOY_E12_NISMO ワイヤーの間に挟まる〜😮‍💨 言われたけど元々食べてないから平気😇,ja,[],[],[],1,0,0,[],[],https://twitter.com/yayoi_nismo/status/1482502753562001408,False,,0,,,,,,,,"[{'screen_name': 'JOY_E12_NISMO', 'name': 'ジョイエル', 'id': '1249902443527172096'}]",,,,
1482502724964941827,1482499060707643393,2022-01-16 05:29:27 India Standard Time,2022-01-16,05:29:27,+0530,974130532807143424,steves0003,Steve S.,,@ArizonaWBB @koilove10 @Helena_Pueyo6 TEAM basketball! What a joy to watch.,en,[],[],[],0,0,0,[],[],https://twitter.com/SteveS0003/status/1482502724964941827,False,,0,,,,,,,,"[{'screen_name': 'ArizonaWBB', 'name': ""Arizona Women's Basketball"", 'id': '805589190'}, {'screen_name': 'koilove10', 'name': 'Koi', 'id': '1559316654'}, {'screen_name': 'Helena_Pueyo6', 'name': 'Helena Pueyo Melchor', 'id': '2504075860'}]",,,,
1482502713837563904,1482498171263758336,2022-01-16 05:29:25 India Standard Time,2022-01-16,05:29:25,+0530,37884047,embombibiza,Em (Parody),,"@stuartyboy_70 @JamesMelville Parenthood is quite triggering for lots of people. For lots of reasons. I’m glad it brings others joy, but not me.",en,[],[],[],0,0,0,[],[],https://twitter.com/EmBombIbiza/status/1482502713837563904,False,,0,,,,,,,,"[{'screen_name': 'stuartyboy_70', 'name': 'Disco Stu 🎯', 'id': '636495708'}, {'screen_name': 'JamesMelville', 'name': 'James Melville', 'id': '20675681'}]",,,,
1482502683978350601,1482502683978350601,2022-01-16 05:29:18 India Standard Time,2022-01-16,05:29:18,+0530,69653571,blakedudonis,Blake DuDonis,,"I know this is gonna sound weird, but this is my favorite loss I’ve ever been a part of.  See my last tweet to get the message, but our team responded &amp; we played HARD &amp; with JOY.  H/T to Whitewater for shooting the lights out in Q1, but man oh man do I love this squad.   Joy &gt;",en,[],[],[],0,1,33,[],[],https://twitter.com/BlakeDuDonis/status/1482502683978350601,False,https://twitter.com/UWRFFalcons/status/1482485091959980037,0,,,,,,,,[],,,,
